"CruiseKey"	"LogKey"	"Log"	"EDSU"	"DateTime"	"Longitude"	"Latitude"	"LogOrigin"	"Longitude2"	"Latitude2"	"LogOrigin2"	"LogDistance"	"LogDuration"	"EffectiveLogDistance"	"BottomDepth"
"BIAS_2018_SWE"	"2018-10-10T01:08:26.000Z"	7650	"BIAS_2018_SWE/2018-10-10T01:08:26.000Z"	2018-10-10T01:08:00Z	19.17041	58.29808	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T02:58:19.000Z"	7656	"BIAS_2018_SWE/2018-10-10T02:58:19.000Z"	2018-10-10T02:58:00Z	19.19325	58.24883	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:07:12.000Z"	7657	"BIAS_2018_SWE/2018-10-10T03:07:12.000Z"	2018-10-10T03:07:00Z	19.16161	58.24847	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:15:20.000Z"	7658	"BIAS_2018_SWE/2018-10-10T03:15:20.000Z"	2018-10-10T03:15:00Z	19.14381	58.24058	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:22:45.000Z"	7659	"BIAS_2018_SWE/2018-10-10T03:22:45.000Z"	2018-10-10T03:22:00Z	19.14462	58.2238	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:30:05.000Z"	7660	"BIAS_2018_SWE/2018-10-10T03:30:05.000Z"	2018-10-10T03:30:00Z	19.14449	58.20694	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:37:25.000Z"	7661	"BIAS_2018_SWE/2018-10-10T03:37:25.000Z"	2018-10-10T03:37:00Z	19.14487	58.19019	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:44:48.000Z"	7662	"BIAS_2018_SWE/2018-10-10T03:44:48.000Z"	2018-10-10T03:44:00Z	19.14465	58.1734	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:52:05.000Z"	7663	"BIAS_2018_SWE/2018-10-10T03:52:05.000Z"	2018-10-10T03:52:00Z	19.14401	58.15659	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T03:59:06.000Z"	7664	"BIAS_2018_SWE/2018-10-10T03:59:06.000Z"	2018-10-10T03:59:00Z	19.14268	58.13979	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:05:55.000Z"	7665	"BIAS_2018_SWE/2018-10-10T04:05:55.000Z"	2018-10-10T04:05:00Z	19.14068	58.12304	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:13:07.000Z"	7666	"BIAS_2018_SWE/2018-10-10T04:13:07.000Z"	2018-10-10T04:13:00Z	19.14781	58.10904	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:20:12.000Z"	7667	"BIAS_2018_SWE/2018-10-10T04:20:12.000Z"	2018-10-10T04:20:00Z	19.17964	58.10859	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:27:07.000Z"	7668	"BIAS_2018_SWE/2018-10-10T04:27:07.000Z"	2018-10-10T04:27:00Z	19.21134	58.10807	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:34:08.000Z"	7669	"BIAS_2018_SWE/2018-10-10T04:34:08.000Z"	2018-10-10T04:34:00Z	19.24303	58.10765	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:41:10.000Z"	7670	"BIAS_2018_SWE/2018-10-10T04:41:10.000Z"	2018-10-10T04:41:00Z	19.2748	58.10738	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:48:09.000Z"	7671	"BIAS_2018_SWE/2018-10-10T04:48:09.000Z"	2018-10-10T04:48:00Z	19.3065	58.10765	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T04:55:03.000Z"	7672	"BIAS_2018_SWE/2018-10-10T04:55:03.000Z"	2018-10-10T04:55:00Z	19.33822	58.10817	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T07:54:08.000Z"	7682	"BIAS_2018_SWE/2018-10-10T07:54:08.000Z"	2018-10-10T07:54:00Z	19.58522	58.13792	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:00:50.000Z"	7683	"BIAS_2018_SWE/2018-10-10T08:00:50.000Z"	2018-10-10T08:00:00Z	19.61535	58.13237	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:07:20.000Z"	7684	"BIAS_2018_SWE/2018-10-10T08:07:20.000Z"	2018-10-10T08:07:00Z	19.6453	58.1267	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:13:20.000Z"	7685	"BIAS_2018_SWE/2018-10-10T08:13:20.000Z"	2018-10-10T08:13:00Z	19.67513	58.12098	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:19:19.000Z"	7686	"BIAS_2018_SWE/2018-10-10T08:19:19.000Z"	2018-10-10T08:19:00Z	19.70511	58.11534	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:25:15.000Z"	7687	"BIAS_2018_SWE/2018-10-10T08:25:15.000Z"	2018-10-10T08:25:00Z	19.7349	58.10961	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:31:32.000Z"	7688	"BIAS_2018_SWE/2018-10-10T08:31:32.000Z"	2018-10-10T08:31:00Z	19.74438	58.09477	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:37:39.000Z"	7689	"BIAS_2018_SWE/2018-10-10T08:37:39.000Z"	2018-10-10T08:37:00Z	19.74511	58.07796	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:43:34.000Z"	7690	"BIAS_2018_SWE/2018-10-10T08:43:34.000Z"	2018-10-10T08:43:00Z	19.74546	58.06113	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:49:31.000Z"	7691	"BIAS_2018_SWE/2018-10-10T08:49:31.000Z"	2018-10-10T08:49:00Z	19.74629	58.04435	"start"	NA	NA	NA	1	NA	1	NA
"BIAS_2018_SWE"	"2018-10-10T08:55:34.000Z"	7692	"BIAS_2018_SWE/2018-10-10T08:55:34.000Z"	2018-10-10T08:55:00Z	19.74739	58.02753	"start"	NA	NA	NA	1	NA	1	NA
