Stratum	PSU	EDSU	Layer	Channel	Cruise	EffectiveLogDistance	DateTime	Longitude	Latitude
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:55:27.000Z	WaterColumn	4	2020821	0.1	2020-04-25T07:55:27Z	3.99808	57.46188
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:55:27.000Z	WaterColumn	5	2020821	0.1	2020-04-25T07:55:27Z	3.99808	57.46188
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:55:27.000Z	WaterColumn	6	2020821	0.1	2020-04-25T07:55:27Z	3.99808	57.46188
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:55:27.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:55:27Z	3.99808	57.46188
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:56:02.000Z	WaterColumn	5	2020821	0.1	2020-04-25T07:56:02Z	3.997625	57.46022
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:56:02.000Z	WaterColumn	6	2020821	0.1	2020-04-25T07:56:02Z	3.997625	57.46022
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:56:02.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:56:02Z	3.997625	57.46022
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:56:36.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:56:36Z	3.9972067	57.45856
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:57:12.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:57:12Z	3.9967284	57.4569
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:57:46.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:57:46Z	3.9962766	57.45529
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:58:21.000Z	WaterColumn	5	2020821	0.1	2020-04-25T07:58:21Z	3.9958334	57.45358
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:58:21.000Z	WaterColumn	6	2020821	0.1	2020-04-25T07:58:21Z	3.9958334	57.45358
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:58:21.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:58:21Z	3.9958334	57.45358
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:58:56.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:58:56Z	3.9953933	57.451973
Outer_Shoal_2020_1	T12	2020821/2020-04-25T07:59:31.000Z	WaterColumn	7	2020821	0.1	2020-04-25T07:59:31Z	3.9949133	57.45032
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:00:06.000Z	WaterColumn	7	2020821	0.1	2020-04-25T08:00:06Z	3.9944468	57.448666
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:00:41.000Z	WaterColumn		2020821	0.1	2020-04-25T08:00:41Z	3.9939916	57.447002
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:43:27.000Z	WaterColumn		2020821	0.1	2020-04-25T08:43:27Z	3.9933484	57.445145
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:44:04.000Z	WaterColumn		2020821	0.1	2020-04-25T08:44:04Z	3.992905	57.443527
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:44:42.000Z	WaterColumn		2020821	0.1	2020-04-25T08:44:42Z	3.9924316	57.441864
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:45:19.000Z	WaterColumn		2020821	0.1	2020-04-25T08:45:19Z	3.9919884	57.4402
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:45:57.000Z	WaterColumn	5	2020821	0.1	2020-04-25T08:45:57Z	3.99155	57.438576
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:45:57.000Z	WaterColumn	6	2020821	0.1	2020-04-25T08:45:57Z	3.99155	57.438576
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:45:57.000Z	WaterColumn	7	2020821	0.1	2020-04-25T08:45:57Z	3.99155	57.438576
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:46:34.000Z	WaterColumn		2020821	0.1	2020-04-25T08:46:34Z	3.9910533	57.436962
Outer_Shoal_2020_1	T12	2020821/2020-04-25T08:47:12.000Z	WaterColumn	6	2020821	0.1	2020-04-25T08:47:12Z	3.9905233	57.435295
