"CruiseKey"	"LogKey"	"BeamKey"	"AcousticCategoryKey"	"ChannelReferenceKey"	"NASCKey"	"Channel"	"MaxChannelRange"	"MinChannelRange"	"NASC"
"BIAS_2018_SWE"	"2018-10-10T07:54:08.000Z"	"I1"	"MIX"	"P"	"10/147.5"	"10_147.5"	147.5	10	455.9
"BIAS_2018_SWE"	"2018-10-10T08:00:50.000Z"	"I1"	"MIX"	"P"	"10/156.1"	"10_156.1"	156.1	10	195.3
"BIAS_2018_SWE"	"2018-10-10T08:07:20.000Z"	"I1"	"MIX"	"P"	"10/162.8"	"10_162.8"	162.8	10	179.9
"BIAS_2018_SWE"	"2018-10-10T08:13:20.000Z"	"I1"	"MIX"	"P"	"10/164.1"	"10_164.1"	164.1	10	234.4
"BIAS_2018_SWE"	"2018-10-10T08:19:19.000Z"	"I1"	"MIX"	"P"	"10/160.2"	"10_160.2"	160.2	10	567.3
"BIAS_2018_SWE"	"2018-10-10T08:25:15.000Z"	"I1"	"MIX"	"P"	"10/151.7"	"10_151.7"	151.7	10	293.8
"BIAS_2018_SWE"	"2018-10-10T08:31:32.000Z"	"I1"	"MIX"	"P"	"10/158.8"	"10_158.8"	158.8	10	264.5
"BIAS_2018_SWE"	"2018-10-10T08:37:39.000Z"	"I1"	"MIX"	"P"	"10/158.3"	"10_158.3"	158.3	10	173.3
"BIAS_2018_SWE"	"2018-10-10T08:43:34.000Z"	"I1"	"MIX"	"P"	"10/158.9"	"10_158.9"	158.9	10	293.5
"BIAS_2018_SWE"	"2018-10-10T08:49:31.000Z"	"I1"	"MIX"	"P"	"10/165.7"	"10_165.7"	165.7	10	180.3
"BIAS_2018_SWE"	"2018-10-10T08:55:34.000Z"	"I1"	"MIX"	"P"	"10/177.2"	"10_177.2"	177.2	10	121.8
