"CruiseKey"	"LogKey"	"BeamKey"	"AcousticCategoryKey"	"ChannelReferenceKey"	"NASCKey"	"Channel"	"MaxChannelRange"	"MinChannelRange"	"NASC"
"2020821"	"2020-04-24T08:30:20.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.47010094
"2020821"	"2020-04-24T08:30:20.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	5.1332655
"2020821"	"2020-04-24T08:30:57.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	5.507646
"2020821"	"2020-04-24T08:30:57.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.5668296
"2020821"	"2020-04-24T08:35:46.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	0.90753865
"2020821"	"2020-04-24T08:35:46.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	10.276028
"2020821"	"2020-04-24T08:35:46.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	0.091779545
"2020821"	"2020-04-24T08:38:45.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	0.0157522
"2020821"	"2020-04-24T08:39:20.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	5.6289225
"2020821"	"2020-04-24T08:39:20.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	14.64862
"2020821"	"2020-04-24T08:43:37.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	0.91860026
"2020821"	"2020-04-24T08:43:37.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.7117977
"2020821"	"2020-04-24T08:44:50.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	2.1151736
"2020821"	"2020-04-24T08:44:50.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	2.0058079
"2020821"	"2020-04-24T08:46:01.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	5.7212257
"2020821"	"2020-04-24T08:46:01.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	2.4336202
"2020821"	"2020-04-24T08:47:46.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	1.9823465
"2020821"	"2020-04-24T08:47:46.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	5.616204
"2020821"	"2020-04-24T08:48:21.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	1.6020561
"2020821"	"2020-04-24T08:48:21.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	5.4088936
"2020821"	"2020-04-24T08:48:21.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	0.40276325
"2020821"	"2020-04-24T08:50:43.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	5.5976987
"2020821"	"2020-04-24T08:50:43.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	12.236202
"2020821"	"2020-04-24T08:50:43.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	4.1060395
"2020821"	"2020-04-24T08:51:18.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	0.83599335
"2020821"	"2020-04-24T08:51:18.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	7.1074696
"2020821"	"2020-04-24T08:52:33.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.044137266
"2020821"	"2020-04-24T08:52:33.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	6.232576
"2020821"	"2020-04-24T08:52:33.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	3.6262743
"2020821"	"2020-04-24T08:54:22.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	16.676283
"2020821"	"2020-04-24T08:54:22.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	21.521902
"2020821"	"2020-04-24T08:54:22.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.9729548
"2020821"	"2020-04-24T08:55:34.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.6889701
"2020821"	"2020-04-24T08:55:34.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	1.9323107
"2020821"	"2020-04-24T08:56:10.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.40568736
"2020821"	"2020-04-24T08:56:10.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	2.0488086
"2020821"	"2020-04-24T08:57:56.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	2.5976362
"2020821"	"2020-04-24T08:57:56.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	49.69615
"2020821"	"2020-04-24T08:57:56.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	11.775683
"2020821"	"2020-04-24T08:58:32.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	1.8164947
"2020821"	"2020-04-24T08:58:32.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	20.540522
"2020821"	"2020-04-24T08:58:32.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	1.4368294
"2020821"	"2020-04-24T09:00:57.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	0.83773327
"2020821"	"2020-04-24T09:00:57.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	5.843792
"2020821"	"2020-04-24T09:01:37.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	14.699843
"2020821"	"2020-04-24T09:01:37.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	83.2818
"2020821"	"2020-04-24T09:07:08.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.0012540984
"2020821"	"2020-04-24T09:07:08.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	9.84116
"2020821"	"2020-04-24T09:07:43.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	2.3200953
"2020821"	"2020-04-24T09:07:43.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	2.7077043
"2020821"	"2020-04-24T09:12:32.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.0694009
"2020821"	"2020-04-24T09:12:32.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	13.985929
"2020821"	"2020-04-24T09:12:32.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	2.786422
"2020821"	"2020-04-24T09:13:07.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.03996506
"2020821"	"2020-04-24T09:13:07.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	22.547007
"2020821"	"2020-04-24T09:13:42.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	6.064913
"2020821"	"2020-04-24T09:13:42.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	14.820031
"2020821"	"2020-04-24T09:14:18.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	2.9178662
"2020821"	"2020-04-24T09:14:18.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	4.4566207
"2020821"	"2020-04-24T09:14:53.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	3.1674218
"2020821"	"2020-04-24T09:14:53.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	2.0711567
"2020821"	"2020-04-24T09:17:53.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	264.31235
"2020821"	"2020-04-24T09:17:53.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	114.66488
"2020821"	"2020-04-24T09:22:35.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	6.7773747
"2020821"	"2020-04-24T09:25:33.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	0.0047062794
"2020821"	"2020-04-24T09:25:33.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	370.85062
"2020821"	"2020-04-24T09:25:33.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	44.398098
"2020821"	"2020-04-24T09:26:08.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	0.008402721
"2020821"	"2020-04-24T09:30:15.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	47.89952
"2020821"	"2020-04-24T09:30:15.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	91.98567
"2020821"	"2020-04-24T09:30:15.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	40.447548
"2020821"	"2020-04-24T09:30:49.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	1.3485179
"2020821"	"2020-04-24T09:30:49.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	3.0819638
"2020821"	"2020-04-24T09:30:49.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	12.949083
"2020821"	"2020-04-24T09:30:49.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	14.074434
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	1.8881427
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	43.683327
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	62.536335
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	65.00947
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	139.25502
"2020821"	"2020-04-24T09:31:24.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	37.11637
"2020821"	"2020-04-24T09:32:00.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	7.4962854
"2020821"	"2020-04-24T09:32:00.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	13.927834
"2020821"	"2020-04-24T09:32:00.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	80.21073
"2020821"	"2020-04-24T09:32:00.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	46.25838
"2020821"	"2020-04-24T09:32:36.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	9.976311
"2020821"	"2020-04-24T09:32:36.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	27.760096
"2020821"	"2020-04-24T09:32:36.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	30.22578
"2020821"	"2020-04-24T09:32:36.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	61.381203
"2020821"	"2020-04-24T09:32:36.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	82.384476
"2020821"	"2020-04-24T09:36:43.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	2.5136633
"2020821"	"2020-04-24T09:36:43.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	33.1769
"2020821"	"2020-04-24T09:36:43.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	252.33812
"2020821"	"2020-04-24T09:41:46.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	1.8489047
"2020821"	"2020-04-24T09:41:46.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	1165.8462
"2020821"	"2020-04-24T09:41:46.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	363.31665
"2020821"	"2020-04-24T09:43:50.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	10.306538
"2020821"	"2020-04-24T09:43:50.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	27.208797
"2020821"	"2020-04-24T09:44:33.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	854.3723
"2020821"	"2020-04-24T09:44:33.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	1190.5052
"2020821"	"2020-04-24T09:47:47.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	789.7799
"2020821"	"2020-04-24T09:47:47.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	93.615486
"2020821"	"2020-04-24T09:50:56.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	8.273083
"2020821"	"2020-04-24T09:50:56.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	147.84407
"2020821"	"2020-04-24T09:50:56.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	32.329857
"2020821"	"2020-04-24T09:51:34.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	12.092265
"2020821"	"2020-04-24T09:51:34.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	75.40958
"2020821"	"2020-04-24T09:51:34.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	39.320023
"2020821"	"2020-04-24T09:51:34.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	25.724962
"2020821"	"2020-04-24T09:52:12.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	0.10320389
"2020821"	"2020-04-24T09:52:12.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	180.13403
"2020821"	"2020-04-24T09:52:12.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	591.65094
"2020821"	"2020-04-24T09:52:12.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	19.314947
"2020821"	"2020-04-24T09:52:50.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	76.35536
"2020821"	"2020-04-24T09:52:50.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	408.2805
"2020821"	"2020-04-24T09:52:50.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	6.7462554
"2020821"	"2020-04-24T09:53:28.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	56.983395
"2020821"	"2020-04-24T09:53:28.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	871.70404
"2020821"	"2020-04-24T09:53:28.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	75.13213
"2020821"	"2020-04-24T09:54:06.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	6.8530107
"2020821"	"2020-04-24T09:54:06.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	128.1167
"2020821"	"2020-04-24T09:54:06.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	106.39917
"2020821"	"2020-04-24T09:54:44.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.5284227
"2020821"	"2020-04-24T09:54:44.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	96.60974
"2020821"	"2020-04-24T09:54:44.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	525.8494
"2020821"	"2020-04-24T09:54:44.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	66.971756
"2020821"	"2020-04-24T09:55:22.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	0.34391665
"2020821"	"2020-04-24T09:55:22.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	100.875046
"2020821"	"2020-04-24T09:55:22.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	42.107075
"2020821"	"2020-04-24T09:55:59.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	0.03751602
"2020821"	"2020-04-24T09:55:59.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	73.93411
"2020821"	"2020-04-24T09:55:59.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	56.65537
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	2.3608718
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	39.426147
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	41.424007
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	111.715904
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	225.62932
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	98.47276
"2020821"	"2020-04-24T09:56:37.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	4.0779414
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	1.0790637
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	11.272062
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	21.837418
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	21.555069
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	16.012568
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	63.615417
"2020821"	"2020-04-24T09:57:14.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	0.37546375
"2020821"	"2020-04-24T09:57:52.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	49.92864
"2020821"	"2020-04-24T09:57:52.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	120.746475
"2020821"	"2020-04-24T09:58:29.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	543.1431
"2020821"	"2020-04-24T10:02:54.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.2542565
"2020821"	"2020-04-24T10:02:54.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	44.784847
"2020821"	"2020-04-24T10:02:54.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	72.54203
"2020821"	"2020-04-24T10:02:54.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	8.502178
"2020821"	"2020-04-24T10:02:54.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	209.89236
"2020821"	"2020-04-24T10:03:32.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	0.11170397
"2020821"	"2020-04-24T10:03:32.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	20.606886
"2020821"	"2020-04-24T10:03:32.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	134.20602
"2020821"	"2020-04-24T10:03:32.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	220.36467
"2020821"	"2020-04-24T10:03:32.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	60.324986
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.30971098
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	58.793694
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	282.58618
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	265.5548
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	125.31412
"2020821"	"2020-04-24T10:04:09.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	8.442355
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.064366505
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	78.59985
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	100.73947
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	71.681076
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	249.0852
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	411.28064
"2020821"	"2020-04-24T10:04:45.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	0.94245356
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	95.99676
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	88.06405
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	44.056004
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	159.672
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	205.39824
"2020821"	"2020-04-24T10:05:21.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	0.35955295
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	19.721357
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	79.59102
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	51.44953
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	65.18817
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	87.69428
"2020821"	"2020-04-24T10:05:57.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	1.3028543
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	15.217718
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	39.136154
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	46.306824
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	96.83054
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	122.79513
"2020821"	"2020-04-24T10:06:33.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	0.80237687
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.36926764
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	150.61871
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	207.08049
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	62.887882
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	279.70117
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	616.3205
"2020821"	"2020-04-24T10:07:08.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	56.31943
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"2"	"2"	20	10	0.044817053
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	16.702724
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	56.653767
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	35.28954
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	336.91696
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	1961.0452
"2020821"	"2020-04-24T10:07:43.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	2.9389503
"2020821"	"2020-04-24T10:08:18.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	98.78738
"2020821"	"2020-04-24T10:08:18.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	588.87213
"2020821"	"2020-04-24T10:08:52.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	48.201504
"2020821"	"2020-04-24T10:08:52.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	176.76236
"2020821"	"2020-04-24T10:14:18.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	56.805744
"2020821"	"2020-04-24T10:14:18.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	33.84669
"2020821"	"2020-04-24T10:19:07.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	808.6687
"2020821"	"2020-04-24T10:19:07.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	272.97018
"2020821"	"2020-04-24T10:20:11.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	29.898418
"2020821"	"2020-04-24T10:20:11.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	145.2941
"2020821"	"2020-04-24T10:24:11.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	0.0060386057
"2020821"	"2020-04-24T10:25:28.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	8.1028805
"2020821"	"2020-04-24T10:25:28.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	138.99037
"2020821"	"2020-04-24T10:26:54.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	25.869902
"2020821"	"2020-04-24T10:26:54.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	67.37848
"2020821"	"2020-04-24T10:26:54.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	42.490765
"2020821"	"2020-04-24T10:26:54.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	46.733894
"2020821"	"2020-04-24T10:26:54.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	1.2233062
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"3"	"3"	30	20	288.01007
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	479.09747
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	265.57364
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	434.34607
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	278.79138
"2020821"	"2020-04-24T10:28:21.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	4.098786
"2020821"	"2020-04-24T10:29:51.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	17.294304
"2020821"	"2020-04-24T10:29:51.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	154.42389
"2020821"	"2020-04-24T10:29:51.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	1.3799448
"2020821"	"2020-04-24T10:31:42.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	92.1883
"2020821"	"2020-04-24T10:31:42.000Z"	"38000/2"	"27"	"P"	"8"	"8"	80	70	61.80464
"2020821"	"2020-04-24T10:33:20.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	1.5617864
"2020821"	"2020-04-24T10:33:20.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	204.44177
"2020821"	"2020-04-24T10:33:20.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	92.185814
"2020821"	"2020-04-24T10:34:45.000Z"	"38000/2"	"27"	"P"	"4"	"4"	40	30	53.659916
"2020821"	"2020-04-24T10:34:45.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	410.73727
"2020821"	"2020-04-24T10:34:45.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	562.6098
"2020821"	"2020-04-24T10:34:45.000Z"	"38000/2"	"27"	"P"	"7"	"7"	70	60	32.926754
"2020821"	"2020-04-24T10:36:19.000Z"	"38000/2"	"27"	"P"	"5"	"5"	50	40	2.0286474
"2020821"	"2020-04-24T10:36:19.000Z"	"38000/2"	"27"	"P"	"6"	"6"	60	50	132.00244
